k1,k2,epsilon,MAE
1.2663801734674021e-06,1.6037187437513308e-06,3.0,0.030794185551297294
1.2663801734674021e-06,1.6037187437513308e-06,4.0,0.03080159601750283
1.2663801734674021e-06,1.6037187437513308e-06,5.0,0.030802914652192336
1.2663801734674021e-06,1.6037187437513308e-06,6.0,0.03080316180330809
1.2663801734674021e-06,1.6037187437513308e-06,7.0,0.030803210088740086
1.2663801734674021e-06,1.6037187437513308e-06,8.0,0.030803219864290327
1.2663801734674021e-06,1.6037187437513308e-06,9.0,0.03080322190577316
1.2663801734674021e-06,1.6037187437513308e-06,10.0,0.030803222343762093
1.2663801734674021e-06,2.030917620904735e-06,1.0,0.030307197026113886
1.2663801734674021e-06,2.030917620904735e-06,2.0,0.030734076790876936
1.2663801734674021e-06,2.030917620904735e-06,3.0,0.030791757072342864
1.2663801734674021e-06,2.030917620904735e-06,4.0,0.030801161947269264
1.2663801734674021e-06,2.030917620904735e-06,5.0,0.030802832623575103
1.2663801734674021e-06,2.030917620904735e-06,6.0,0.030803145642100543
1.2663801734674021e-06,2.030917620904735e-06,7.0,0.030803206791119486
1.2663801734674021e-06,2.030917620904735e-06,8.0,0.0308032191707406
1.2663801734674021e-06,2.030917620904735e-06,9.0,0.030803221756036347
1.2663801734674021e-06,2.030917620904735e-06,10.0,0.030803222310697275
1.2663801734674021e-06,2.571913809059347e-06,1.0,0.030146196970357315
1.2663801734674021e-06,2.571913809059347e-06,2.0,0.03071472597161466
1.2663801734674021e-06,2.571913809059347e-06,3.0,0.03078866873312931
1.2663801734674021e-06,2.571913809059347e-06,4.0,0.030800611755391154
1.2663801734674021e-06,2.571913809059347e-06,5.0,0.03080272872445642
1.2663801734674021e-06,2.571913809059347e-06,6.0,0.030803125175043855
1.2663801734674021e-06,2.571913809059347e-06,7.0,0.030803202615041998
1.2663801734674021e-06,2.571913809059347e-06,8.0,0.030803218292440822
1.2663801734674021e-06,2.571913809059347e-06,9.0,0.03080322156641212
1.2663801734674021e-06,2.571913809059347e-06,10.0,0.03080322226882306
1.2663801734674021e-06,3.257020655659783e-06,1.0,0.029916999933072275
1.2663801734674021e-06,3.257020655659783e-06,2.0,0.030689621560158725
1.2663801734674021e-06,3.257020655659783e-06,3.0,0.03078473677934761
1.2663801734674021e-06,3.257020655659783e-06,4.0,0.030799914209871448
1.2663801734674021e-06,3.257020655659783e-06,5.0,0.030802597117064578
1.2663801734674021e-06,3.257020655659783e-06,6.0,0.03080309925464684
1.2663801734674021e-06,3.257020655659783e-06,7.0,0.03080319732648242
1.2663801734674021e-06,3.257020655659783e-06,8.0,0.03080321718017586
1.2663801734674021e-06,3.257020655659783e-06,9.0,0.030803221326274978
1.2663801734674021e-06,3.257020655659783e-06,10.0,0.030803222215795845
1.2663801734674021e-06,4.124626382901348e-06,1.0,0.029573948179763065
1.2663801734674021e-06,4.124626382901348e-06,2.0,0.030656828402588588
1.2663801734674021e-06,4.124626382901348e-06,3.0,0.030779723526210362
1.2663801734674021e-06,4.124626382901348e-06,4.0,0.030799029576984438
1.2663801734674021e-06,4.124626382901348e-06,5.0,0.030802430401357585
1.2663801734674021e-06,4.124626382901348e-06,6.0,0.030803066427450444
1.2663801734674021e-06,4.124626382901348e-06,7.0,0.03080319062906215
1.2663801734674021e-06,4.124626382901348e-06,8.0,0.030803215771622032
1.2663801734674021e-06,4.124626382901348e-06,9.0,0.030803221022171125
1.2663801734674021e-06,4.124626382901348e-06,10.0,0.03080322214864195
1.2663801734674021e-06,5.223345074266844e-06,1.0,0.029051222404406597
1.2663801734674021e-06,5.223345074266844e-06,2.0,0.03061360511542075
