A,B,MAE,ks,xs,kw
4.342857142857143e-05,1.0,0.006740464495346657,57.57142857142857,0.7857142857142857,6.857142857142857
5.757142857142857e-05,1.0,0.006740782509601614,64.64285714285714,0.8571428571428571,4.0
6.464285714285715e-05,3.7142857142857144,0.006744490058162652,50.5,0.7857142857142857,3.4285714285714284
5.757142857142857e-05,2.357142857142857,0.006744796596910949,85.85714285714286,0.7857142857142857,5.7142857142857135
6.464285714285715e-05,1.0,0.006745193053804127,71.71428571428571,0.8571428571428571,4.0
7.171428571428571e-05,3.7142857142857144,0.006747057799496562,71.71428571428571,0.7857142857142857,4.0
6.464285714285715e-05,2.357142857142857,0.0067473665177582905,36.357142857142854,0.7857142857142857,4.571428571428571
6.464285714285715e-05,2.357142857142857,0.006747687409033812,29.285714285714285,0.7857142857142857,4.571428571428571
2.9285714285714288e-05,1.0,0.006748434188023461,78.78571428571428,0.7857142857142857,7.428571428571428
2.9285714285714288e-05,1.0,0.006751066721302814,22.214285714285715,0.7857142857142857,5.142857142857142
7.171428571428571e-05,3.7142857142857144,0.006751857737079947,78.78571428571428,0.7857142857142857,4.0
2.9285714285714288e-05,1.0,0.006751909155908342,36.357142857142854,0.7857142857142857,6.857142857142857
2.2214285714285717e-05,1.0,0.006751920141404124,85.85714285714286,0.7857142857142857,7.428571428571428
5.757142857142857e-05,1.0,0.006751929185738826,92.92857142857143,0.8571428571428571,4.571428571428571
3.6357142857142854e-05,2.357142857142857,0.006753241866862244,78.78571428571428,0.7857142857142857,4.0
5.757142857142857e-05,3.7142857142857144,0.006754599393715194,85.85714285714286,0.7857142857142857,3.4285714285714284
5.757142857142857e-05,3.7142857142857144,0.006755605961111644,43.42857142857143,0.7857142857142857,3.4285714285714284
5.05e-05,3.7142857142857144,0.006756241171237881,100.0,0.7857142857142857,3.4285714285714284
3.6357142857142854e-05,1.0,0.006756343582509048,92.92857142857143,0.7857142857142857,5.7142857142857135
5.757142857142857e-05,2.357142857142857,0.0067566677194350385,100.0,0.7857142857142857,4.571428571428571
5.05e-05,2.357142857142857,0.006757174124921378,100.0,0.7857142857142857,4.0
3.6357142857142854e-05,1.0,0.006758037797611527,100.0,0.8571428571428571,4.571428571428571
5.05e-05,2.357142857142857,0.006758095579390102,100.0,0.8571428571428571,3.4285714285714284
4.342857142857143e-05,2.357142857142857,0.006760669539603093,57.57142857142857,0.7857142857142857,5.142857142857142
5.757142857142857e-05,2.357142857142857,0.006761088387494474,29.285714285714285,0.7857142857142857,4.571428571428571
5.05e-05,1.0,0.006762440681017903,85.85714285714286,0.8571428571428571,4.571428571428571
4.342857142857143e-05,1.0,0.006762444327982434,85.85714285714286,0.8571428571428571,4.571428571428571
3.6357142857142854e-05,1.0,0.0067625631124151545,36.357142857142854,0.7857142857142857,6.857142857142857
3.6357142857142854e-05,1.0,0.006763713638689084,22.214285714285715,0.7857142857142857,5.7142857142857135
6.464285714285715e-05,3.7142857142857144,0.006766658177634735,100.0,0.7857142857142857,4.0
4.342857142857143e-05,1.0,0.006767716474624078,50.5,0.7857142857142857,5.7142857142857135
5.05e-05,3.7142857142857144,0.0067682441560520164,64.64285714285714,0.7857142857142857,3.4285714285714284
5.757142857142857e-05,2.357142857142857,0.006768868375930992,78.78571428571428,0.7857142857142857,5.7142857142857135
6.464285714285715e-05,2.357142857142857,0.006769670304205669,85.85714285714286,0.8571428571428571,3.4285714285714284
3.6357142857142854e-05,1.0,0.00677061049932281,57.57142857142857,0.7857142857142857,5.142857142857142
6.464285714285715e-05,3.7142857142857144,0.006772592571732697,36.357142857142854,0.7857142857142857,3.4285714285714284
5.757142857142857e-05,2.357142857142857,0.0067736020723934,85.85714285714286,0.8571428571428571,3.4285714285714284
