A,B,MAE
0.026560877829466895,10.0,0.011588572767822797
1.6297508346206434e-05,3.3877551020408165,0.011589349413148556
7.0548023107186455e-06,3.3877551020408165,0.011591051562186616
0.00011497569953977356,5.040816326530613,0.01160481025065789
0.0009326033468832199,7.244897959183674,0.011605710063312891
1.4174741629268048e-05,3.938775510204082,0.011608436512600967
2.656087782946684e-06,2.6530612244897958,0.011610543613697913
0.008697490026177835,9.081632653061225,0.01161616489007184
0.002848035868435802,8.16326530612245,0.011620532994108753
0.0004641588833612782,6.6938775510204085,0.011620967740166762
2.8480358684358048e-05,4.4897959183673475,0.011621306224766648
1e-06,1.9183673469387754,0.011621784141413707
1.519911082952933e-06,1.3673469387755102,0.01162904980180896
5.72236765935022e-05,5.040816326530613,0.011629366485026826
0.00023101297000831605,6.142857142857143,0.011629634280352788
0.00011497569953977356,5.591836734693878,0.011632276539518694
0.0008111308307896872,6.6938775510204085,0.011632625400010758
5.336699231206313e-06,3.2040816326530615,0.01163319796297368
0.013219411484660288,9.448979591836736,0.011641008312417262
1.072267222010323e-05,3.0204081632653064,0.011642812692677357
0.0014174741629268048,7.612244897959184,0.011646030384726952
2.0092330025650458e-06,2.4693877551020407,0.011648906417629872
1.072267222010323e-05,3.7551020408163267,0.01165183523042001
0.004328761281083062,8.53061224489796,0.011653385735066368
0.02009233002565046,9.816326530612246,0.011661326569719379
0.0007054802310718645,7.061224489795919,0.011664178330210237
2.1544346900318867e-05,4.3061224489795915,0.011666233141542536
1e-06,1.0,0.01166803378542187
7.56463327554629e-05,4.673469387755102,0.011669932590812684
4.037017258596558e-06,3.0204081632653064,0.011672394388272736
0.0003511191734215131,6.510204081632653,0.011675722977422993
4.328761281083062e-05,4.857142857142858,0.011676138618726253
0.00017475284000076848,5.959183673469388,0.011681255637079288
8.697490026177834e-05,5.408163265306123,0.0116812588387022
0.0021544346900318843,7.979591836734694,0.01168191786695314
0.006579332246575682,8.89795918367347,0.011681920640423967
1.519911082952933e-06,2.2857142857142856,0.011684780568654237
7.0548023107186455e-06,2.6530612244897958,0.011692020561582823
8.111308307896873e-06,3.5714285714285716,0.011692077792765324
0.0010722672220103231,7.428571428571429,0.011702946043275644
0.01,9.26530612244898,0.011706310900438855
1.6297508346206434e-05,4.122448979591837,0.011707761609612736
3.0538555088334123e-06,2.836734693877551,0.01170895089579766
0.0032745491628777285,8.346938775510203,0.011713619263571373
0.0005336699231206312,6.877551020408164,0.011717314923009387
0.0005336699231206312,6.326530612244898,0.01171811768534301
1.1497569953977357e-06,2.1020408163265305,0.011718414060300738
3.274549162877732e-05,4.673469387755102,0.01171923171485855
0.00026560877829466864,6.326530612244898,0.011725662826305031
6.579332246575683e-05,5.224489795918368,0.011726241398303434
0.01519911082952933,9.63265306122449,0.011726701171232479
0.00013219411484660288,5.775510204081633,0.011728500558546956
6.1359072734131755e-06,3.3877551020408165,0.011729499081922043
4.977023564332114e-05,4.3061224489795915,0.011730085412354213
4.641588833612782e-06,2.2857142857142856,0.01173676529520803
0.001629750834620645,7.795918367346939,0.011737558034491797
0.0037649358067924675,7.979591836734694,0.01174111579807848
0.004977023564332114,8.714285714285715,0.011741359162787509
2.310129700083158e-06,2.6530612244897958,0.01174312969265504
0.02310129700083158,10.0,0.011743246377434218
1.2328467394420658e-05,3.938775510204082,0.011746263604694957
0.0008111308307896872,7.244897959183674,0.011754715649570091
2.477076355991714e-05,4.4897959183673475,0.011759064619710491
4.641588833612782e-06,3.2040816326530615,0.011764390204102077
0.007564633275546291,9.081632653061225,0.011765331656897814
0.0004037017258596554,6.6938775510204085,0.011765808481383883
4.977023564332114e-05,5.040816326530613,0.011767692974161942
0.0024770763559917113,8.16326530612245,0.011768266147569428
0.00020092330025650479,6.142857142857143,0.011771390244734874
0.0001,5.591836734693878,0.011771899235453683
1.747528400007683e-06,2.4693877551020407,0.0117751645372624
3.0538555088334123e-06,1.9183673469387754,0.01177695621045568
9.3260334688322e-06,3.7551020408163267,0.011782063464576697
3.274549162877732e-05,3.938775510204082,0.011784935207949872
